,animal_id,movement_type,time,bug_speed,bug_type,bug_size,strike_id,exit_hole,strike_x,strike_y,arena,trial_id,proj_strike,is_hit,miss_distance,proj_bug_x,day,proj_strike_x,proj_strike_y
765,PV91,jump_up,2023-05-21 14:31:15.637,3.9024194262337515,cockroach,100,2967,left,431.0,415.0,reptilearn4,11555,"[-36.26063602928252, -1.3424991745356607]",True,0.9960364148232036,-44.0,2023-05-21,-0.9953544590038053,-1.3424991745356607
766,PV42,jump_up,2023-05-21 12:01:39.338,3.7627997546396985,cockroach,156,2974,left,1561.0,782.0,msi-regev,11596,"[-72.0, 15.0]",True,1.3138669314190696,-56.0,2023-05-21,-1.28625,15.0
767,PV42,jump_up,2023-05-21 12:03:57.878,4.176576085797775,cockroach,140,2976,left,391.0,800.0,msi-regev,11600,"[-70.0, -3.0]",True,1.3230650804626947,-44.0,2023-05-21,-1.2505208333333333,-3.0
768,PV42,jump_up,2023-05-21 13:03:29.436,4.133479215737121,cockroach,141,2978,left,1249.0,785.0,msi-regev,11610,"[-76.0, 12.0]",True,1.374528486073598,-80.0,2023-05-21,-1.3577083333333333,12.0
771,PV42,jump_up,2023-05-21 13:02:09.417,4.204022089569217,cockroach,150,2986,left,825.0,797.0,msi-regev,11607,"[-48.0, 0.0]",True,0.8574999999999999,-60.0,2023-05-21,-0.8574999999999999,0.0
777,PV91,random_low_horizontal,2023-05-15 15:31:43.986,2.1004530846392298,cockroach,100,2649,left,389.0,752.0,reptilearn4,11011,"[-62.0, 3.0]",True,1.7587290190646199,-30.0,2023-05-15,-1.7019,3.0
779,PV91,circle,2023-05-16 16:32:11.929,8.666750905637857,cockroach,100,2726,left,719.0,573.0,reptilearn4,11175,"[-102.58033081268582, 32.081012575174555]",False,2.721761105791996,-284.6013319313448,2023-05-16,-2.8158300808082255,32.081012575174555
786,PV91,jump_up,2023-05-19 14:31:18.857,4.612359661935891,cockroach,100,2885,left,1031.0,599.0,reptilearn4,11491,"[-71.99999999999989, 6.0]",False,2.0926912170695418,-115.99999999999989,2023-05-19,-1.9763999999999968,6.0
799,PV91,random_low_horizontal,2023-05-15 12:31:27.035,6.039224900885189,cockroach,100,2621,right,678.0,761.0,reptilearn4,11028,"[-68.0, 6.0]",False,1.873852088613186,-108.0,2023-05-15,-1.8665999999999998,6.0
801,PV91,circle,2023-05-16 09:32:04.665,8.668123850670417,cockroach,100,2690,left,678.0,521.0,reptilearn4,11150,"[-103.77687610870032, 2.608112395371677]",False,2.849574738078341,-109.66713159096457,2023-05-16,-2.848675249183824,2.608112395371677
804,PV91,jump_up,2023-05-19 15:31:49.146,4.667254261015504,cockroach,100,2896,left,1255.0,747.0,reptilearn4,11497,"[-145.39440249786117, -30.991413686534088]",False,4.08073587113893,-171.91858538273277,2023-05-19,-3.991076348566289,-30.991413686534088
812,PV91,jump_up,2023-05-19 11:20:01.288,4.01598693953915,cockroach,100,2879,left,1398.0,759.0,reptilearn4,11486,"[-95.0, -3.9999999999998863]",False,2.610060555332002,-72.0,2023-05-19,-2.60775,-3.9999999999998863
815,PV91,random_low_horizontal,2023-05-15 12:31:05.569,6.196507703643779,cockroach,100,2637,left,968.0,720.0,reptilearn4,10997,"[-73.0, 35.0]",False,2.2222635723513986,-227.9999999999999,2023-05-15,-2.00385,35.0
817,PV91,random_low_horizontal,2023-05-15 13:31:10.698,4.212780855513724,cockroach,100,2641,left,460.0,761.0,reptilearn4,11001,"[-61.0, -6.0]",True,1.6825305026952706,-52.0,2023-05-15,-1.67445,-6.0
820,PV91,circle,2023-05-16 09:31:50.797,8.409639706689564,cockroach,100,2686,left,982.0,675.0,reptilearn4,11150,"[-100.2753668176656, 11.770952554345286]",False,2.7714584312059247,-134.56954149976798,2023-05-16,-2.7525588191449204,11.770952554345286
830,PV91,circle,2023-05-16 16:33:06.329,8.666355979020178,cockroach,100,2730,left,973.0,670.0,reptilearn4,11176,"[-141.91025447746745, -0.13948444648758596]",False,3.895438367104971,-142.8169617449904,2023-05-16,-3.8954364854064814,-0.13948444648758596
831,PV91,circle,2023-05-16 09:32:01.214,8.645475046597255,cockroach,100,2741,left,720.0,587.0,reptilearn4,11150,"[-115.47720297669287, 14.161782859288317]",False,3.4240317767567667,-151.03484265092004,2023-05-16,-3.169849221710219,14.161782859288317
845,PV91,jump_up,2023-05-19 15:31:51.645,5.036695522070048,cockroach,100,2898,left,648.0,451.0,reptilearn4,11497,"[-37.0, 4.0]",True,1.0215678942194688,-48.0,2023-05-19,-1.01565,4.0
864,PV91,circle,2023-05-16 16:33:06.246,8.668193416809624,cockroach,100,2729,left,954.0,657.0,reptilearn4,11176,"[-114.90485472820944, -18.10159444094404]",False,3.1930372100571964,-101.31866821851224,2023-05-16,-3.154138262289349,-18.10159444094404
868,PV91,jump_up,2023-05-22 11:31:11.852,5.016222374403916,cockroach,100,3015,left,683.0,771.0,reptilearn4,11680,"[-252.00000000000006, -315.99999999999994]",False,11.163479989680637,-36.0,2023-05-22,-6.9174000000000015,-315.99999999999994
869,PV91,jump_up,2023-05-22 13:31:31.213,4.210917553595255,cockroach,100,3006,left,851.0,720.0,reptilearn4,11690,"[-27.0, 10.0]",True,0.8941287113721379,-52.0,2023-05-22,-0.74115,10.0
877,PV91,jump_up,2023-05-22 11:31:14.536,4.2796021289158155,cockroach,100,3016,left,73.0,366.0,reptilearn4,11680,"[-46.36293863477144, 0.6982721793734186]",True,1.27280699872774,-48.00000000000003,2023-05-22,-1.272662665524476,0.6982721793734186
880,PV91,random_low_horizontal,2023-05-14 09:32:30.150,5.545427232270775,cockroach,100,2562,left,1425.0,768.0,reptilearn4,10782,"[-56.0, -12.999999999999886]",True,1.578076602228168,-72.0,2023-05-14,-1.5372,-12.999999999999886
882,PV91,jump_up,2023-05-21 12:32:19.956,5.04494240195133,cockroach,100,2963,left,716.0,606.0,reptilearn4,11553,"[-161.39905615722898, 0.5870873492291935]",False,4.392857728745605,-160.11246047700342,2023-05-21,-4.4304040915159355,0.5870873492291935
885,PV91,circle,2023-05-16 09:31:53.882,8.66643966003822,cockroach,100,2687,left,701.0,567.0,reptilearn4,11150,"[-124.87882551733026, 12.074008589349269]",False,3.443908850473615,-142.81696174499018,2023-05-16,-3.4279237604507156,12.074008589349269
892,PV91,jump_up,2023-05-22 13:32:25.613,5.027736952835437,cockroach,100,3030,left,828.0,546.0,reptilearn4,11692,"[-32.0, 34.0]",True,1.281653404786177,-52.0,2023-05-22,-0.8784,34.0
895,PV42,jump_up,2023-05-23 10:03:07.249,4.090776005580044,cockroach,149,3041,left,1106.0,799.0,msi-regev,11802,"[-65.0, -2.0]",True,1.1617474661137424,-56.0,2023-05-23,-1.1611979166666666,-2.0
896,PV42,jump_up,2023-05-23 10:04:31.425,4.087299733460703,cockroach,140,3043,left,354.0,800.0,msi-regev,11805,"[-57.0, -3.0]",True,1.0196906364876677,-52.0,2023-05-23,-1.01828125,-3.0
897,PV42,jump_up,2023-05-23 10:04:59.197,4.21132053811244,cockroach,151,3044,left,713.0,798.0,msi-regev,11806,"[-68.0, -1.0]",True,1.2149230167959002,-76.0,2023-05-23,-1.2147916666666667,-1.0
898,PV42,jump_up,2023-05-23 11:02:42.570,5.561988910653602,cockroach,153,3047,left,721.0,587.0,msi-regev,11811,"[-261.1381604247476, 14.417391233465423]",False,4.672228958453628,-237.2135114195649,2023-05-23,-4.665124428421271,14.417391233465423
899,PV42,jump_up,2023-05-23 11:04:16.001,3.969667656778376,cockroach,140,3049,left,599.0,822.0,msi-regev,11814,"[-66.0, -25.0]",True,1.2608144054349382,-44.0,2023-05-23,-1.1790625,-25.0
900,PV42,jump_up,2023-05-23 15:03:10.729,4.108425360296098,cockroach,145,3052,left,768.0,812.0,msi-regev,11851,"[-75.0, -15.0]",True,1.3663778852830666,-48.0,2023-05-23,-1.33984375,-15.0
901,PV42,jump_up,2023-05-23 18:04:58.956,4.132850085550285,cockroach,150,3053,left,1080.0,822.0,msi-regev,11885,"[-55.0, -25.0]",True,1.0792929085788903,-64.0,2023-05-23,-0.9825520833333333,-25.0
904,PV91,jump_up,2023-05-22 14:31:31.945,5.016372250268473,cockroach,100,3033,left,298.0,591.0,reptilearn4,11695,"[-82.0, -11.0]",False,2.162286524145216,-60.0,2023-05-22,-2.2508999999999997,-11.0
906,PV91,jump_up,2023-05-22 14:31:35.011,3.9484175198588716,cockroach,100,3034,left,394.0,965.0,reptilearn4,11695,"[-427.86282972234477, 165.88754617622203]",False,12.596687430257337,-150.76039480770362,2023-05-22,-11.744834675878364,165.88754617622203
907,PV91,jump_up,2023-05-23 10:31:47.544,3.4038959522685284,cockroach,100,3060,left,711.0,812.0,reptilearn4,11894,"[-81.8916940102323, 9.572709244671046]",False,2.3526472327089136,-107.6916306270706,2023-05-23,-2.2479270005808765,9.572709244671046
914,PV91,jump_up,2023-05-23 10:31:48.228,3.445880987161361,cockroach,100,3061,left,752.0,813.0,reptilearn4,11894,"[-72.60586307759263, 13.512957528766322]",False,2.0272547709035442,-47.99999999999909,2023-05-23,-1.9930309414799177,13.512957528766322
918,PV42,jump_up,2023-05-22 12:01:47.935,4.174193571639964,cockroach,152,3039,left,616.0,794.0,msi-regev,11729,"[-63.0, 3.0]",True,1.1267440691060349,-72.0,2023-05-22,-1.12546875,3.0
919,PV42,jump_up,2023-05-23 10:01:19.506,4.130033857726368,cockroach,156,3040,left,1050.0,800.0,msi-regev,11798,"[-92.99999999999989, -3.0]",True,1.6622704405655915,-83.99999999999989,2023-05-23,-1.661406249999998,-3.0
920,PV42,jump_up,2023-05-23 10:03:34.705,4.189320277499976,cockroach,145,3042,left,754.0,799.0,msi-regev,11803,"[-65.0, -2.0]",True,1.1617474661137424,-64.0,2023-05-23,-1.1611979166666666,-2.0
921,PV42,jump_up,2023-05-23 11:01:19.780,4.199991872835448,cockroach,158,3045,left,945.0,797.0,msi-regev,11808,"[-72.0, 0.0]",True,1.28625,-68.0,2023-05-23,-1.28625,0.0
922,PV42,jump_up,2023-05-23 11:02:41.503,4.689406750974053,cockroach,153,3046,left,964.0,792.0,msi-regev,11811,"[-234.24630872737623, 4.232829738922305]",False,4.185395853130413,-238.25668930798145,2023-05-23,-4.18471270278594,4.232829738922305
923,PV42,jump_up,2023-05-23 12:00:50.167,3.888464610008811,cockroach,144,3050,left,1490.0,790.0,msi-regev,11886,"[-57.0, 7.0]",True,1.0259311515143545,-72.0,2023-05-23,-1.01828125,7.0
925,PV42,jump_up,2023-05-22 09:04:30.922,4.794681633650337,cockroach,144,3036,left,1043.0,788.0,msi-regev,11705,"[-223.57303057390425, 16.127616066858764]",False,4.004417186234545,-227.6839915321233,2023-05-22,-3.9940390357733935,16.127616066858764
927,PV91,jump_up,2023-05-23 12:32:25.426,4.041635148050713,cockroach,100,3072,left,1385.0,862.0,reptilearn4,11935,"[-69.0, 18.0]",False,1.957437154163576,-92.0,2023-05-23,-1.89405,18.0
929,PV91,jump_up,2023-05-23 13:32:18.015,4.521802724574611,cockroach,100,3076,left,461.0,644.0,reptilearn4,11909,"[-177.11764705882354, -69.52941176470586]",False,5.2230793611144755,-170.0,2023-05-23,-4.861879411764706,-69.52941176470586
931,PV91,jump_up,2023-05-23 14:31:36.129,3.3457834529458683,cockroach,100,3079,left,465.0,674.0,reptilearn4,11912,"[-49.36352364979291, 1.2568804123304176]",True,1.3554678851666655,-63.99999999999943,2023-05-23,-1.3550287241868153,1.2568804123304176
935,PV91,jump_up,2023-05-23 16:32:31.713,2.494927115799841,cockroach,100,3088,left,1059.0,658.0,reptilearn4,11924,"[-63.63110914979188, -10.912082058666044]",True,1.772171571941472,-48.80183169938641,2023-05-23,-1.746673946161787,-10.912082058666044
936,PV91,jump_up,2023-05-23 17:32:12.653,3.487943070919638,cockroach,100,3091,left,806.0,565.0,reptilearn4,11929,"[-45.76146712744344, -4.871342662612619]",True,1.2632494333403077,-56.0,2023-05-23,-1.2561522726483223,-4.871342662612619
949,PV91,jump_up,2023-05-23 13:32:25.280,4.098477631130599,cockroach,100,3077,left,808.0,306.0,reptilearn4,11909,"[-44.67651086681019, -4.922752619998278]",True,1.2337924956858763,-55.99999999999966,2023-05-23,-1.2263702232939397,-4.922752619998278
956,PV91,jump_up,2023-05-24 12:31:38.744,4.2609866238743805,cockroach,100,3126,left,447.0,282.0,reptilearn4,12059,"[-62.22166505937662, -3.6667158120295937]",True,1.7109478219931855,-103.99999999999955,2023-05-24,-1.707984705879888,-3.6667158120295937
967,PV91,jump_up,2023-05-24 15:32:15.510,5.0430914951295795,cockroach,100,3141,left,584.0,453.0,reptilearn4,12075,"[-41.0, 2.0]",True,1.1267882287723812,-68.0,2023-05-24,-1.1254499999999998,2.0
970,PV91,jump_up,2023-05-25 08:32:27.959,3.9699869383306914,cockroach,100,3192,left,538.0,698.0,reptilearn4,12176,"[-55.0, 7.0]",True,1.6309088953709217,-44.0,2023-05-25,-1.50975,7.0
973,PV91,jump_up,2023-05-25 10:31:13.626,3.957457260282265,cockroach,100,3198,left,727.0,692.0,reptilearn4,12183,"[-64.0, 13.0]",True,1.7926762570246753,-44.0,2023-05-25,-1.7568,13.0
974,PV91,jump_up,2023-05-25 11:31:13.425,3.956697469699385,cockroach,100,3200,left,737.0,697.0,reptilearn4,12188,"[-54.0, 8.0]",True,1.4984783782223887,-60.0,2023-05-25,-1.4823,8.0
975,PV91,jump_up,2023-05-25 11:31:37.174,3.762160010544171,cockroach,100,3201,left,638.0,672.0,reptilearn4,12189,"[-39.553107031712045, -4.6423834544262945]",True,1.0931856955705193,-43.081318457076065,2023-05-25,-1.0857327880204957,-4.6423834544262945
982,PV91,jump_up,2023-05-25 08:31:18.291,3.8147887051393514,cockroach,100,3190,left,944.0,655.0,reptilearn4,12173,"[-36.0, -5.0]",True,0.9976857233117049,-100.0,2023-05-25,-0.9882,-5.0
983,PV91,jump_up,2023-05-25 11:30:50.591,3.9874548997811305,cockroach,100,3199,left,764.0,685.0,reptilearn4,12187,"[-49.12556531871377, 3.4174306308669884]",True,1.3517557332965153,-46.8187996428785,2023-05-25,-1.3484967679986928,3.4174306308669884
987,PV91,jump_up,2023-05-26 10:32:26.551,3.403827023350745,cockroach,100,3241,left,481.0,695.0,reptilearn4,12326,"[-57.99999999999994, 10.000000000000114]",True,1.6155904988579253,-56.0,2023-05-26,-1.5920999999999983,10.000000000000114
989,PV91,jump_up,2023-05-26 15:32:28.174,3.83563937701706,cockroach,100,3236,left,526.0,652.0,reptilearn4,12346,"[-55.0, -7.0]",True,1.5219286070640765,-48.0,2023-05-26,-1.50975,-7.0
991,PV91,jump_up,2023-05-26 15:30:50.260,3.808797755350712,cockroach,100,3232,left,1194.0,635.0,reptilearn4,12342,"[-48.0, 1.0]",True,1.3178859064805268,-68.0,2023-05-26,-1.3175999999999999,1.0
992,PV91,jump_up,2023-05-26 15:32:02.777,3.7522606849545133,cockroach,100,3233,left,681.0,636.0,reptilearn4,12345,"[-69.25213258824806, -1.0687057498187187]",False,1.9011973838873224,-56.14267539047273,2023-05-26,-1.900971039547409,-1.0687057498187187
995,PV91,jump_up,2023-05-27 10:32:32.049,4.043899285964859,cockroach,100,3260,left,604.0,679.0,reptilearn4,12461,"[-30.92240485394396, 2.9673014758835734]",True,0.9174215456920553,-25.612496949731366,2023-05-27,-0.8488200132407616,2.9673014758835734
998,PV91,jump_up,2023-05-26 15:32:03.342,3.766959830177594,cockroach,100,3244,left,607.0,692.0,reptilearn4,12345,"[-96.00395246689152, 2.870733483771346]",False,2.6364864047629752,-108.68302535354826,2023-05-26,-2.6353084952161723,2.870733483771346
999,PV91,jump_up,2023-05-27 09:31:19.108,3.879123677304497,cockroach,100,3250,left,1240.0,697.0,reptilearn4,12453,"[-29.0, 8.0]",True,0.9320881838645956,-44.0,2023-05-27,-0.7960499999999999,8.0
1009,PV91,jump_up,2023-05-26 16:32:01.817,3.540177820736863,cockroach,100,3238,left,1332.0,664.0,reptilearn4,12350,"[-41.24178652473995, -2.2616463578083312]",True,1.1337880159006797,-60.13318551349164,2023-05-26,-1.1320870401041117,-2.2616463578083312
1013,PV91,jump_up,2023-05-27 09:32:03.143,3.857426616144372,cockroach,100,3252,left,569.0,662.0,reptilearn4,12455,"[-45.0, -2.0]",True,1.2364693981251618,-44.0,2023-05-27,-1.23525,-2.0
1019,PV91,jump_up,2023-05-27 11:31:20.571,3.875340829833327,cockroach,100,3263,left,1242.0,685.0,reptilearn4,12463,"[-39.906139878469844, -5.700877125495708]",True,1.1065448759539758,-45.60701700396555,2023-05-27,-1.095423539663997,-5.700877125495708
1021,PV91,jump_up,2023-05-28 09:31:01.873,3.9119221491092864,cockroach,100,3275,left,911.0,693.0,reptilearn4,12568,"[-92.0, 12.0]",False,2.437955643566962,-80.0,2023-05-28,-2.5254,12.0
1024,PV91,jump_up,2023-05-28 08:31:01.965,3.8258490376733847,cockroach,100,3286,left,985.0,753.0,reptilearn4,12563,"[36.927378728184294, 41.35660407075574]",True,1.5219286070640765,-38.83297567789509,2023-05-28,1.0136565460886588,41.35660407075574
1025,PV91,jump_up,2023-05-28 09:31:01.976,3.900435434784241,cockroach,100,3287,left,848.0,673.0,reptilearn4,12568,"[-49.0, 32.0]",True,1.6064700627462685,-100.0,2023-05-28,-1.3450499999999999,32.0
1026,PV91,jump_up,2023-05-28 10:31:01.538,3.8046337386475884,cockroach,100,3288,left,1027.0,638.0,reptilearn4,12573,"[-41.0, -4.0]",True,1.1307934128301242,-48.0,2023-05-28,-1.1254499999999998,-4.0
1027,PV91,jump_up,2023-05-28 10:32:11.220,3.9563831687073368,cockroach,100,3282,left,767.0,692.0,reptilearn4,12576,"[-48.0, 13.0]",True,1.3650683801553678,-64.0,2023-05-28,-1.3175999999999999,13.0
1034,PV91,jump_up,2023-05-28 14:31:02.146,3.6995329089004585,cockroach,100,3301,left,922.0,687.0,reptilearn4,12593,"[-38.90758280849644, -33.09380606699665]",True,1.4021012882456103,-107.33126291999,2023-05-28,-1.0680131480932273,-33.09380606699665
1035,PV91,jump_up,2023-05-28 14:32:10.465,4.055810396004248,cockroach,100,3302,left,929.0,642.0,reptilearn4,12596,"[-53.0, 10.0]",True,1.5885464653260855,-52.0,2023-05-28,-1.45485,10.0
1044,PV91,jump_up,2023-05-28 13:32:31.697,3.8367363838130344,cockroach,100,3300,left,1004.0,647.0,reptilearn4,12592,"[11.641710001744059, 50.68994563259355]",True,1.4276639179092536,-24.738633753705926,2023-05-28,0.3195649395478744,50.68994563259355
1045,PV91,jump_up,2023-05-28 15:31:25.214,3.959390265353638,cockroach,100,3304,left,809.0,693.0,reptilearn4,12599,"[-42.0, 12.0]",True,1.1990340987645014,-60.0,2023-05-28,-1.1529,12.0
1048,PV91,jump_up,2023-05-22 09:30:44.436,4.64605413334431,cockroach,100,2997,left,1124.0,587.0,reptilearn4,11669,"[-61.0, 18.0]",True,1.7458286320541314,-60.0,2023-05-22,-1.67445,18.0
1058,PV91,jump_up,2023-05-29 14:33:09.467,3.37574592971185,cockroach,100,3329,left,861.0,658.0,reptilearn4,12647,"[-79.01810663683727, -1.067156750159711]",False,2.0015925640599286,-82.46211251235326,2023-05-29,-2.169047027181183,-1.067156750159711
1059,PV91,jump_up,2023-05-29 14:33:09.886,3.4210183938157313,cockroach,100,3331,left,765.0,714.0,reptilearn4,12647,"[85.0, 10.0]",False,2.349341569993601,-68.0,2023-05-29,2.33325,10.0
1060,PV91,jump_up,2023-05-29 14:33:10.319,3.431922668498108,cockroach,100,3324,left,772.0,677.0,reptilearn4,12647,"[-34.00836611066819, 15.888078376026328]",True,1.0303810084138778,-30.46309242345569,2023-05-29,-0.9335296497378418,15.888078376026328
1064,PV91,jump_up,2023-05-29 15:32:44.926,4.002370798791569,cockroach,100,3325,left,465.0,678.0,reptilearn4,12651,"[-43.76519516342074, -9.033697598862432]",True,1.3121559406183396,-45.60701700396561,2023-05-29,-1.2013546072358994,-9.033697598862432
1069,PV80,random_low_horizontal,2023-05-31 14:02:52.930,4.071006544684835,cockroach,157,3338,right,575.0,794.0,msi-regev,13065,"[-77.0, -3.0]",True,1.3766165548568354,-204.0,2023-05-31,-1.3755729166666666,-3.0
1070,PV80,random_low_horizontal,2023-05-31 14:04:00.163,4.2015466593724655,cockroach,145,3340,right,1196.0,790.0,msi-regev,13015,"[-92.0, -7.0]",True,1.6482922173011227,-60.0,2023-05-31,-1.6435416666666667,-7.0
1073,PV80,random_low_horizontal,2023-05-31 17:04:29.323,8.312509734602589,cockroach,153,3345,right,1158.0,800.0,msi-regev,13051,"[-138.0, 3.0]",False,2.4658949719514234,-88.0,2023-05-31,-2.4653125,3.0
1074,PV80,random_low_horizontal,2023-05-31 17:04:29.786,8.372246764458147,cockroach,153,3346,right,1373.0,795.0,msi-regev,13051,"[-147.0, -2.0]",False,2.6263367943087115,-312.0,2023-05-31,-2.62609375,-2.0
1075,PV80,random_low_horizontal,2023-05-31 17:05:29.805,8.360467094842596,cockroach,144,3348,right,1501.0,792.0,msi-regev,13075,"[-155.0, -5.0]",False,2.7704507342759856,-136.0,2023-05-31,-2.7690104166666667,-5.0
1079,PV80,random_low_horizontal,2023-06-01 09:01:06.714,6.302473706673076,cockroach,144,3354,left,632.0,794.0,msi-regev,13078,"[-91.0, 3.0]",False,1.7336931545720742,-102.0,2023-06-01,-1.6256770833333334,3.0
1080,PV80,random_low_horizontal,2023-06-01 09:01:07.126,6.306712088453365,cockroach,144,3355,left,485.0,792.0,msi-regev,13078,"[-94.0, 5.000000000000114]",False,1.788690012321294,-252.0,2023-06-01,-1.6792708333333333,5.000000000000114
1081,PV80,random_low_horizontal,2023-06-01 09:01:48.757,6.3092262415168525,cockroach,159,3357,right,1139.0,796.0,msi-regev,13080,"[-117.0, -1.0]",False,2.0902325929790053,-108.0,2023-06-01,-2.09015625,-1.0
1082,PV91,jump_up,2023-05-26 14:30:52.980,3.9214151393511605,cockroach,100,3229,left,624.0,698.0,reptilearn4,12337,"[-133.43271808502539, 14.889920901137657]",False,3.6854628020100817,-138.75157656761962,2023-05-26,-3.6627281114339465,14.889920901137657
1083,PV91,jump_up,2023-05-26 14:30:53.563,3.5428219623858523,cockroach,100,3243,left,580.0,667.0,reptilearn4,12337,"[-38.65876356015542, -5.52268050859368]",True,1.1024516009784737,-44.1814440687491,2023-05-26,-1.0611830597262664,-5.52268050859368
1084,PV91,jump_up,2023-05-26 15:32:03.958,3.3915960779321046,cockroach,100,3234,left,577.0,681.0,reptilearn4,12345,"[-41.224365075305485, 11.513110966977138]",True,1.174911307290895,-43.08131845707604,2023-05-26,-1.1316088213171356,11.513110966977138
1090,PV91,jump_up,2023-05-26 15:32:27.726,4.112188811617732,cockroach,100,3235,left,536.0,698.0,reptilearn4,12346,"[-100.31005269254842, -5.28141352463058]",False,2.757324831244951,-108.68302535354826,2023-05-26,-2.753510946410454,-5.28141352463058
1092,PV91,jump_up,2023-05-26 09:30:53.566,3.5624452374392925,cockroach,100,3217,left,679.0,702.0,reptilearn4,12317,"[-36.22738645571559, -2.92856118055181]",True,1.1065448759539758,-36.878177829171534,2023-05-26,-0.9944417582093928,-2.92856118055181
1094,PV80,random_low_horizontal,2023-05-31 14:03:38.540,4.188953003034785,cockroach,145,3339,right,1315.0,798.0,msi-regev,13013,"[-105.0, 1.0]",False,1.8044113530307275,-44.0,2023-05-31,-1.87578125,1.0
1095,PV80,random_low_horizontal,2023-05-31 17:05:29.174,8.275601791576882,cockroach,144,3347,right,1197.0,796.0,msi-regev,13075,"[-163.0, -1.0]",False,2.911981882153089,-128.0,2023-05-31,-2.9119270833333335,-1.0
1096,PV80,random_low_horizontal,2023-05-31 15:03:17.009,4.199629459041797,cockroach,155,3352,right,1148.0,798.0,msi-regev,13031,"[-96.0, 1.0]",True,1.715093042180999,-64.0,2023-05-31,-1.7149999999999999,1.0
1097,PV80,random_low_horizontal,2023-05-31 15:04:47.637,4.159431011532325,cockroach,158,3353,right,1386.0,803.0,msi-regev,13027,"[-90.0, 6.0]",True,1.611381455556846,-264.0,2023-05-31,-1.6078124999999999,6.0
1099,PV80,random_low_horizontal,2023-06-01 09:01:49.314,6.302755522317335,cockroach,159,3358,right,1331.0,796.0,msi-regev,13080,"[-117.0, -1.0]",False,2.197416369057475,-66.0,2023-06-01,-2.09015625,-1.0
1102,PV80,random_low_horizontal,2023-06-01 11:03:42.117,4.211948218398387,cockroach,143,3363,left,893.0,794.0,msi-regev,13105,"[-84.0, 3.0]",True,1.501581726268691,-52.0,2023-06-01,-1.5006249999999999,3.0
